x_asv,y_asv
-2.487771987915039062e+00,-7.115194201469421387e-02
-2.471069335937500000e+00,-3.671532124280929565e-02
-2.453593969345092773e+00,-1.528512686491012573e-03
-2.435467958450317383e+00,3.446865826845169067e-02
-2.416811466217041016e+00,7.118339836597442627e-02
-2.397734880447387695e+00,1.083686649799346924e-01
-2.378454208374023438e+00,1.462666094303131104e-01
-2.358882427215576172e+00,1.849906295537948608e-01
-2.339091300964355469e+00,2.244459390640258789e-01
-2.319138526916503906e+00,2.647153139114379883e-01
-2.298868179321289062e+00,3.054280281066894531e-01
-2.277736663818359375e+00,3.467300236225128174e-01
-2.255872249603271484e+00,3.885455131530761719e-01
-2.234657049179077148e+00,4.313993453979492188e-01
-2.214439868927001953e+00,4.753750562667846680e-01
-2.195561647415161133e+00,5.206632614135742188e-01
-2.177987575531005859e+00,5.675595998764038086e-01
-2.161669492721557617e+00,6.160356402397155762e-01
-2.146738529205322266e+00,6.659727096557617188e-01
-2.134324550628662109e+00,7.190998792648315430e-01
-2.124060392379760742e+00,7.708622217178344727e-01
-2.122328758239746094e+00,8.241869807243347168e-01
-2.134915113449096680e+00,8.835361599922180176e-01
-2.137807130813598633e+00,9.400486946105957031e-01
-2.134931802749633789e+00,9.945206642150878906e-01
-2.129606962203979492e+00,1.047253727912902832e+00
-2.122234582901000977e+00,1.093070626258850098e+00
-2.114582777023315430e+00,1.135230779647827148e+00
-2.106793403625488281e+00,1.174572825431823730e+00
-2.098845720291137695e+00,1.211630940437316895e+00
-2.091251134872436523e+00,1.247387409210205078e+00
-2.083899259567260742e+00,1.282098531723022461e+00
-2.076807737350463867e+00,1.315789580345153809e+00
-2.070168495178222656e+00,1.348721623420715332e+00
-2.064058780670166016e+00,1.381268262863159180e+00
-2.055922031402587891e+00,1.413740038871765137e+00
-2.045381307601928711e+00,1.446081638336181641e+00
-2.032866716384887695e+00,1.478217244148254395e+00
-2.018709182739257812e+00,1.509999275207519531e+00
-2.002600908279418945e+00,1.541743516921997070e+00
-1.985072016716003418e+00,1.573123812675476074e+00
-1.966462492942810059e+00,1.604159235954284668e+00
-1.946993947029113770e+00,1.634770393371582031e+00
-1.926898956298828125e+00,1.664659142494201660e+00
-1.906626224517822266e+00,1.693734765052795410e+00
-1.886661052703857422e+00,1.722934603691101074e+00
-1.867317676544189453e+00,1.751593351364135742e+00
-1.848659515380859375e+00,1.779790759086608887e+00
-1.830590128898620605e+00,1.807578563690185547e+00
-1.813086867332458496e+00,1.835031867027282715e+00
-1.796113967895507812e+00,1.862283945083618164e+00
-1.779229402542114258e+00,1.889660120010375977e+00
-1.762203335762023926e+00,1.917209029197692871e+00
-1.744906425476074219e+00,1.944894433021545410e+00
-1.727161765098571777e+00,1.972581148147583008e+00
-1.708909392356872559e+00,2.000559806823730469e+00
-1.690055727958679199e+00,2.028642892837524414e+00
-1.670215606689453125e+00,2.057074308395385742e+00
-1.649432182312011719e+00,2.085719347000122070e+00
-1.627544164657592773e+00,2.114623308181762695e+00
-1.604683160781860352e+00,2.143392801284790039e+00
-1.581012129783630371e+00,2.171908140182495117e+00
-1.556662797927856445e+00,2.200147390365600586e+00
-1.531671524047851562e+00,2.228172302246093750e+00
-1.506071925163269043e+00,2.256207942962646484e+00
-1.480164408683776855e+00,2.283683776855468750e+00
-1.455206394195556641e+00,2.309034109115600586e+00
-1.431247711181640625e+00,2.332914590835571289e+00
-1.408316612243652344e+00,2.355836868286132812e+00
-1.386286973953247070e+00,2.378139734268188477e+00
