reward
1.046791577339172274e-01
1.046005184948444328e-01
1.014205065369606085e-01
9.721132218837735817e-02
9.655077591538427373e-02
9.728881821036336475e-02
9.692172273993490683e-02
9.131477937102319697e-02
8.656725168228150691e-02
8.489403501152990861e-02
8.318295732140540411e-02
8.393782764673232699e-02
8.190435573458670904e-02
7.502095177769660395e-02
6.805516675114631209e-02
6.166738495230675299e-02
5.483386769890785661e-02
4.109520196914671908e-02
3.400874182581901939e-02
3.059684947133063659e-02
2.865768268704414062e-02
2.672565758228301336e-02
2.486861169338226360e-02
2.650191947817802721e-02
2.914732441306113614e-02
3.214854598045348982e-02
3.185288384556769770e-02
3.023929581046104487e-02
2.557227194309234786e-02
2.104461520910262673e-02
2.056709647178649181e-02
1.907881170511245561e-02
1.778199598193168016e-02
1.665126457810401847e-02
1.173555687069892731e-02
7.789791226387021011e-03
4.307664930820464221e-03
1.587759405374525833e-03
5.958126485347747456e-04
-1.288118958473207908e-03
-6.387411952018737238e-03
-1.322769850492477514e-02
-1.738431736826896723e-02
-2.232645526528358876e-02
-3.004196465015411197e-02
-4.703940778970718689e-02
-5.164112910628318454e-02
-4.157752297818660681e-02
-4.616662912070751412e-02
-4.754518017172813804e-02
-4.633784055709838645e-02
-4.148618411272764206e-02
-3.814707990735769633e-02
-3.590288996696472390e-02
-3.540617272257804565e-02
-3.615563802421092876e-02
-3.669727265834808738e-02
-3.695855900645256265e-02
-3.725424244999885753e-02
-3.781606674194335632e-02
-3.743380576372146856e-02
-3.655151695013045959e-02
-3.588798552751541748e-02
-3.539782822132110651e-02
-3.570341274142265625e-02
-3.645611330866813798e-02
-3.790241226553917042e-02
-3.973576083779335050e-02
-4.221276491880417148e-02
-4.499185577034950367e-02
-4.577759511768818290e-02
-4.542572870850563466e-02
-4.334734670817852464e-02
-4.196193635463714433e-02
-4.082050532102585172e-02
-3.988858133554458452e-02
-3.882697999477387196e-02
-3.764740586280822948e-02
-3.669803485274315130e-02
-3.555543437600136580e-02
-3.476487860083580378e-02
-3.425137892365455461e-02
-3.396567702293395996e-02
-3.378344580531120189e-02
-3.331256523728370889e-02
-3.250662669539451655e-02
-3.303757533431053717e-02
-3.353807315230369901e-02
-3.382443085312843850e-02
-3.295480340719222911e-02
-3.209700964391231509e-02
-3.101978920400142586e-02
-2.975907489657402330e-02
-2.842671655118465465e-02
-2.843071788549423468e-02
-2.860966473817825456e-02
-2.661048308014869745e-02
-2.200764290988445337e-02
-2.083080627024173903e-02
-2.062889896333217760e-02
-2.094938501715659998e-02
-2.486345052719116100e-02
-2.701692223548889105e-02
-2.842403985559940546e-02
-2.959302417933940693e-02
-3.065995246171951058e-02
-3.156743779778480030e-02
-3.218514062464237352e-02
-3.279835909605026412e-02
-3.342592440545558846e-02
-3.399661079049110662e-02
-3.424705617129802926e-02
-3.421555325388908608e-02
-3.420078948140144182e-02
-3.420169726014137684e-02
-3.430678889155387712e-02
-3.441204629838466589e-02
-3.450749963521957536e-02
