x_asv,y_asv
1.146693944931030273e+00,2.737191677093505859e+00
1.166513919830322266e+00,2.769560575485229492e+00
1.186312079429626465e+00,2.802438020706176758e+00
1.206106662750244141e+00,2.835808515548706055e+00
1.225926399230957031e+00,2.869620561599731445e+00
1.245846986770629883e+00,2.904072284698486328e+00
1.265919446945190430e+00,2.939261198043823242e+00
1.286063671112060547e+00,2.975186586380004883e+00
1.306170940399169922e+00,3.011827230453491211e+00
1.326329112052917480e+00,3.049136161804199219e+00
1.346588611602783203e+00,3.087055444717407227e+00
1.367274045944213867e+00,3.125557422637939453e+00
1.388256669044494629e+00,3.164941310882568359e+00
1.409355640411376953e+00,3.205478429794311523e+00
1.430760264396667480e+00,3.247864246368408203e+00
1.452616572380065918e+00,3.292197942733764648e+00
1.475389719009399414e+00,3.337231874465942383e+00
1.499770998954772949e+00,3.380032777786254883e+00
1.525290608406066895e+00,3.419906377792358398e+00
1.552910685539245605e+00,3.455823659896850586e+00
1.582198023796081543e+00,3.487175941467285156e+00
1.612174153327941895e+00,3.514009952545166016e+00
1.642006754875183105e+00,3.536419391632080078e+00
1.671056628227233887e+00,3.554788112640380859e+00
1.698863744735717773e+00,3.569212436676025391e+00
1.725142240524291992e+00,3.581570148468017578e+00
1.749724864959716797e+00,3.592876434326171875e+00
1.772445440292358398e+00,3.604882240295410156e+00
1.793729305267333984e+00,3.620092391967773438e+00
1.814628362655639648e+00,3.638030052185058594e+00
1.835678100585937500e+00,3.658170461654663086e+00
1.857167482376098633e+00,3.680075883865356445e+00
1.879230380058288574e+00,3.703386306762695312e+00
1.901906251907348633e+00,3.727808475494384766e+00
1.925268888473510742e+00,3.753217697143554688e+00
1.949386835098266602e+00,3.779461622238159180e+00
1.974188089370727539e+00,3.806354999542236328e+00
1.999799489974975586e+00,3.833796024322509766e+00
2.026081323623657227e+00,3.861956357955932617e+00
2.052855968475341797e+00,3.891282796859741211e+00
2.080180406570434570e+00,3.921561717987060547e+00
2.108061075210571289e+00,3.952622890472412109e+00
2.136474370956420898e+00,3.984328985214233398e+00
2.165380716323852539e+00,4.016568660736083984e+00
2.194733619689941406e+00,4.049250125885009766e+00
2.224521160125732422e+00,4.082493782043457031e+00
2.254770278930664062e+00,4.116526126861572266e+00
2.285478830337524414e+00,4.151244163513183594e+00
2.316639184951782227e+00,4.186549186706542969e+00
2.348230123519897461e+00,4.222359180450439453e+00
2.380124568939208984e+00,4.258802890777587891e+00
2.412293910980224609e+00,4.295965194702148438e+00
2.444789171218872070e+00,4.333730697631835938e+00
2.477629899978637695e+00,4.372005939483642578e+00
2.510815858840942383e+00,4.410715579986572266e+00
2.544335126876831055e+00,4.449796199798583984e+00
2.578095436096191406e+00,4.489176750183105469e+00
2.611938953399658203e+00,4.528773307800292969e+00
2.645888805389404297e+00,4.568541049957275391e+00
2.679955959320068359e+00,4.608444213867187500e+00
2.714139938354492188e+00,4.648567199707031250e+00
2.747503757476806641e+00,4.689094066619873047e+00
2.779734849929809570e+00,4.729824542999267578e+00
2.810374021530151367e+00,4.770701885223388672e+00
2.839759826660156250e+00,4.811644554138183594e+00
2.868340969085693359e+00,4.852541923522949219e+00
2.896409034729003906e+00,4.893330574035644531e+00
2.924154281616210938e+00,4.933976650238037109e+00
2.951668024063110352e+00,4.974481105804443359e+00
2.978980779647827148e+00,5.014866352081298828e+00
3.006286859512329102e+00,5.054488182067871094e+00
3.033257246017456055e+00,5.093143463134765625e+00
3.059893608093261719e+00,5.130627155303955078e+00
3.086145639419555664e+00,5.167012214660644531e+00
3.112520694732666016e+00,5.203031539916992188e+00
3.139134407043457031e+00,5.238967418670654297e+00
3.165926694869995117e+00,5.274860858917236328e+00
3.192857503890991211e+00,5.310734748840332031e+00
3.219893693923950195e+00,5.346599578857421875e+00
3.247009992599487305e+00,5.382457733154296875e+00
3.274194955825805664e+00,5.418310165405273438e+00
3.301439762115478516e+00,5.454154968261718750e+00
3.328794479370117188e+00,5.490057468414306641e+00
3.356275320053100586e+00,5.526154518127441406e+00
3.383711099624633789e+00,5.562592983245849609e+00
3.410809755325317383e+00,5.599455833435058594e+00
3.437693357467651367e+00,5.636588573455810547e+00
3.464444637298583984e+00,5.673887252807617188e+00
3.491119146347045898e+00,5.711282253265380859e+00
3.517754316329956055e+00,5.748726844787597656e+00
3.544384479522705078e+00,5.786387443542480469e+00
3.571321487426757812e+00,5.824260234832763672e+00
3.598775863647460938e+00,5.862496376037597656e+00
3.626894712448120117e+00,5.901432037353515625e+00
3.655643701553344727e+00,5.941227436065673828e+00
3.684016704559326172e+00,5.982040405273437500e+00
3.711239099502563477e+00,6.023626327514648438e+00
3.737836837768554688e+00,6.065845966339111328e+00
3.764062166213989258e+00,6.108615875244140625e+00
3.790122747421264648e+00,6.151712417602539062e+00
3.815853118896484375e+00,6.194969177246093750e+00
3.841317653656005859e+00,6.238248348236083984e+00
3.866698503494262695e+00,6.281667232513427734e+00
3.892091035842895508e+00,6.325250625610351562e+00
3.917554855346679688e+00,6.368958473205566406e+00
3.943137645721435547e+00,6.412764072418212891e+00
3.968738317489624023e+00,6.456631660461425781e+00
3.994276523590087891e+00,6.500513076782226562e+00
4.019961833953857422e+00,6.544242858886718750e+00
4.047314643859863281e+00,6.586477279663085938e+00
4.075599670410156250e+00,6.627582073211669922e+00
4.104206562042236328e+00,6.667732238769531250e+00
4.133044719696044922e+00,6.707344055175781250e+00
4.162138938903808594e+00,6.747085094451904297e+00
4.191407203674316406e+00,6.786870956420898438e+00
4.221066474914550781e+00,6.826626777648925781e+00
4.250380992889404297e+00,6.866551876068115234e+00
4.279233932495117188e+00,6.906651973724365234e+00
4.307806968688964844e+00,6.946856498718261719e+00
4.336228370666503906e+00,6.987118721008300781e+00
4.364588260650634766e+00,7.027410984039306641e+00
4.392951011657714844e+00,7.067716121673583984e+00
4.421603202819824219e+00,7.106854915618896484e+00
4.450422763824462891e+00,7.144577503204345703e+00
4.479173183441162109e+00,7.181103229522705078e+00
4.507759094238281250e+00,7.216638565063476562e+00
4.536473274230957031e+00,7.251462459564208984e+00
4.565075874328613281e+00,7.285668849945068359e+00
4.593525409698486328e+00,7.319361209869384766e+00
4.621798038482666016e+00,7.352625846862792969e+00
4.649884700775146484e+00,7.385534286499023438e+00
4.677784442901611328e+00,7.418146610260009766e+00
4.705534934997558594e+00,7.450499057769775391e+00
4.733196258544921875e+00,7.482609748840332031e+00
4.760761260986328125e+00,7.514519214630126953e+00
4.788228988647460938e+00,7.546261310577392578e+00
4.815601825714111328e+00,7.577864646911621094e+00
4.842885017395019531e+00,7.609352111816406250e+00
4.870085239410400391e+00,7.640742778778076172e+00
4.897210121154785156e+00,7.672052383422851562e+00
4.924265861511230469e+00,7.703291416168212891e+00
4.951157569885253906e+00,7.734297752380371094e+00
4.977900028228759766e+00,7.765127658843994141e+00
5.004510402679443359e+00,7.795823097229003906e+00
5.031005382537841797e+00,7.826415538787841797e+00
5.057404994964599609e+00,7.856923580169677734e+00
5.083724975585937500e+00,7.887364864349365234e+00
5.109977245330810547e+00,7.917754173278808594e+00
5.136173248291015625e+00,7.948102951049804688e+00
5.162336826324462891e+00,7.978417396545410156e+00
5.188595771789550781e+00,8.008665084838867188e+00
5.214924812316894531e+00,8.038733482360839844e+00
5.241305351257324219e+00,8.068677902221679688e+00
5.267724990844726562e+00,8.098536491394042969e+00
5.294175624847412109e+00,8.128334999084472656e+00
5.320651054382324219e+00,8.158090591430664062e+00
5.347146987915039062e+00,8.187814712524414062e+00
5.373660564422607422e+00,8.217514991760253906e+00
5.400187492370605469e+00,8.247190475463867188e+00
5.426723003387451172e+00,8.276838302612304688e+00
5.453266143798828125e+00,8.306466102600097656e+00
5.479817390441894531e+00,8.336077690124511719e+00
5.506376743316650391e+00,8.365675926208496094e+00
5.532944202423095703e+00,8.395263671875000000e+00
5.559520244598388672e+00,8.424841880798339844e+00
5.586122512817382812e+00,8.454421997070312500e+00
5.612843036651611328e+00,8.484064102172851562e+00
5.639767169952392578e+00,8.513717651367187500e+00
5.666866302490234375e+00,8.543374061584472656e+00
5.694108963012695312e+00,8.573028564453125000e+00
5.721457958221435547e+00,8.602681159973144531e+00
5.748756885528564453e+00,8.632369041442871094e+00
5.776010513305664062e+00,8.662076950073242188e+00
5.803225517272949219e+00,8.691795349121093750e+00
5.830406665802001953e+00,8.721517562866210938e+00
5.857558727264404297e+00,8.751239776611328125e+00
5.884686946868896484e+00,8.780958175659179688e+00
5.911794185638427734e+00,8.810670852661132812e+00
5.938858509063720703e+00,8.840353012084960938e+00
5.965826511383056641e+00,8.869956970214843750e+00
5.992718696594238281e+00,8.899506568908691406e+00
6.019551277160644531e+00,8.929015159606933594e+00
6.046313762664794922e+00,8.958426475524902344e+00
6.073008537292480469e+00,8.987723350524902344e+00
6.099654197692871094e+00,9.016940116882324219e+00
6.126264095306396484e+00,9.046100616455078125e+00
6.152847290039062500e+00,9.075220108032226562e+00
6.179411411285400391e+00,9.104309082031250000e+00
6.205960750579833984e+00,9.133374214172363281e+00
6.232499599456787109e+00,9.162420272827148438e+00
6.259030342102050781e+00,9.191451072692871094e+00
6.285555362701416016e+00,9.220467567443847656e+00
6.312076091766357422e+00,9.249471664428710938e+00
6.338593959808349609e+00,9.278464317321777344e+00
6.365177631378173828e+00,9.307437896728515625e+00
6.392026901245117188e+00,9.336371421813964844e+00
6.419126033782958984e+00,9.365273475646972656e+00
6.446471691131591797e+00,9.394158363342285156e+00
6.474116802215576172e+00,9.423077583312988281e+00
6.502048492431640625e+00,9.452015876770019531e+00
6.530253887176513672e+00,9.480963706970214844e+00
6.558725833892822266e+00,9.509918212890625000e+00
6.587459564208984375e+00,9.538877487182617188e+00
6.616444110870361328e+00,9.567840576171875000e+00
6.645668506622314453e+00,9.596806526184082031e+00
6.675122261047363281e+00,9.625776290893554688e+00
6.704796314239501953e+00,9.654751777648925781e+00
6.734681129455566406e+00,9.683732986450195312e+00
6.764768123626708984e+00,9.712722778320312500e+00
6.795049190521240234e+00,9.741723060607910156e+00
6.825517177581787109e+00,9.770734786987304688e+00
6.856164455413818359e+00,9.799759864807128906e+00
6.886984348297119141e+00,9.828801155090332031e+00
6.917970657348632812e+00,9.857860565185546875e+00
6.949117660522460938e+00,9.886939048767089844e+00
6.980419635772705078e+00,9.916039466857910156e+00
7.011871814727783203e+00,9.945162773132324219e+00
7.043456077575683594e+00,9.974312782287597656e+00
7.075178623199462891e+00,1.000350856781005859e+01
7.107036590576171875e+00,1.003274345397949219e+01
7.139026641845703125e+00,1.006201553344726562e+01
7.171145439147949219e+00,1.009132289886474609e+01
7.203390121459960938e+00,1.012066650390625000e+01
7.235757827758789062e+00,1.015004634857177734e+01
7.268246173858642578e+00,1.017946434020996094e+01
7.300861835479736328e+00,1.020896434783935547e+01
7.333690643310546875e+00,1.023896503448486328e+01
7.366721153259277344e+00,1.026920413970947266e+01
7.399947166442871094e+00,1.029957294464111328e+01
7.433363914489746094e+00,1.033002758026123047e+01
7.466967582702636719e+00,1.036055088043212891e+01
7.500754833221435547e+00,1.039113807678222656e+01
7.534722328186035156e+00,1.042178535461425781e+01
7.568867683410644531e+00,1.045249462127685547e+01
7.603188514709472656e+00,1.048326492309570312e+01
7.637650012969970703e+00,1.051404285430908203e+01
7.672211170196533203e+00,1.054479408264160156e+01
7.706867218017578125e+00,1.057556152343750000e+01
7.741614818572998047e+00,1.060636520385742188e+01
7.776452541351318359e+00,1.063721466064453125e+01
7.811378955841064453e+00,1.066811466217041016e+01
7.846393108367919922e+00,1.069906711578369141e+01
7.881494045257568359e+00,1.073007488250732422e+01
7.916680812835693359e+00,1.076113986968994141e+01
7.951952457427978516e+00,1.079226112365722656e+01
7.987308979034423828e+00,1.082344150543212891e+01
8.022748947143554688e+00,1.085468292236328125e+01
8.058272361755371094e+00,1.088598442077636719e+01
8.093831062316894531e+00,1.091726398468017578e+01
8.129403114318847656e+00,1.094857120513916016e+01
8.164976119995117188e+00,1.097992706298828125e+01
8.200551986694335938e+00,1.101133251190185547e+01
8.236132621765136719e+00,1.104278850555419922e+01
8.271719932556152344e+00,1.107429695129394531e+01
8.307315826416015625e+00,1.110585975646972656e+01
8.342911720275878906e+00,1.113746833801269531e+01
8.378587722778320312e+00,1.116919994354248047e+01
8.414314270019531250e+00,1.120106220245361328e+01
8.450102806091308594e+00,1.123300361633300781e+01
8.485955238342285156e+00,1.126501560211181641e+01
8.521879196166992188e+00,1.129709529876708984e+01
8.557890892028808594e+00,1.132924365997314453e+01
8.593989372253417969e+00,1.136146926879882812e+01
8.630174636840820312e+00,1.139377593994140625e+01
8.666446685791015625e+00,1.142616558074951172e+01
8.702554702758789062e+00,1.145839786529541016e+01
8.738295555114746094e+00,1.149047851562500000e+01
8.773643493652343750e+00,1.152251434326171875e+01
8.808617591857910156e+00,1.155451202392578125e+01
8.843236923217773438e+00,1.158647346496582031e+01
8.877519607543945312e+00,1.161839771270751953e+01
8.911483764648437500e+00,1.165028667449951172e+01
8.945145606994628906e+00,1.168214225769042969e+01
8.978520393371582031e+00,1.171396350860595703e+01
9.011623382568359375e+00,1.174575328826904297e+01
9.044469833374023438e+00,1.177751064300537109e+01
9.077071189880371094e+00,1.180923938751220703e+01
9.109440803527832031e+00,1.184093856811523438e+01
9.141590118408203125e+00,1.187261104583740234e+01
9.173531532287597656e+00,1.190425586700439453e+01
9.205273628234863281e+00,1.193587589263916016e+01
9.236824989318847656e+00,1.196746921539306641e+01
9.268195152282714844e+00,1.199904060363769531e+01
9.299393653869628906e+00,1.203058719635009766e+01
9.330428123474121094e+00,1.206211376190185547e+01
9.361307144165039062e+00,1.209364318847656250e+01
9.392055511474609375e+00,1.212514972686767578e+01
9.422672271728515625e+00,1.215665149688720703e+01
9.453174591064453125e+00,1.218812465667724609e+01
9.483554840087890625e+00,1.221953010559082031e+01
9.513778686523437500e+00,1.225098991394042969e+01
9.543943405151367188e+00,1.228231048583984375e+01
9.573911666870117188e+00,1.231386470794677734e+01
9.603971481323242188e+00,1.234492301940917969e+01
9.633526802062988281e+00,1.237703704833984375e+01
9.663962364196777344e+00,1.240664577484130859e+01
9.691823959350585938e+00,1.244255065917968750e+01
9.728421211242675781e+00,1.246352767944335938e+01
9.746039390563964844e+00,1.252847480773925781e+01
9.835286140441894531e+00,1.247525024414062500e+01
9.754750251770019531e+00,1.267263889312744141e+01
9.854310989379882812e+00,1.260819244384765625e+01
9.909701347351074219e+00,1.260689258575439453e+01
9.833952903747558594e+00,1.280070877075195312e+01
9.933919906616210938e+00,1.273890399932861328e+01
1.003647994995117188e+01,1.267975616455078125e+01
9.894333839416503906e+00,1.291516017913818359e+01
9.996118545532226562e+00,1.285313510894775391e+01
1.010003185272216797e+01,1.279356670379638672e+01
9.956290245056152344e+00,1.303186225891113281e+01
1.005934333801269531e+01,1.296973705291748047e+01
1.016518211364746094e+01,1.291097354888916016e+01
1.002501487731933594e+01,1.316336250305175781e+01
1.012869071960449219e+01,1.310344409942626953e+01
1.023495483398437500e+01,1.304774570465087891e+01
1.016946029663085938e+01,1.308661842346191406e+01
1.028395843505859375e+01,1.302384185791015625e+01
1.019957351684570312e+01,1.322630786895751953e+01
1.031110954284667969e+01,1.316714763641357422e+01
1.042250061035156250e+01,1.311642074584960938e+01
1.027348423004150391e+01,1.336331653594970703e+01
1.038516235351562500e+01,1.330754661560058594e+01
1.046154880523681641e+01,1.327240180969238281e+01
1.025379753112792969e+01,1.337771892547607422e+01
1.037694644927978516e+01,1.331697845458984375e+01
1.048199272155761719e+01,1.326461124420166016e+01
1.047518348693847656e+01,1.341404438018798828e+01
1.059590911865234375e+01,1.335111808776855469e+01
1.046847820281982422e+01,1.357927608489990234e+01
1.058922576904296875e+01,1.352231597900390625e+01
1.070892047882080078e+01,1.347319221496582031e+01
1.055944919586181641e+01,1.372950077056884766e+01
1.067895698547363281e+01,1.367832660675048828e+01
1.074102783203125000e+01,1.365556430816650391e+01
1.070806598663330078e+01,1.368738365173339844e+01
1.083328628540039062e+01,1.363843536376953125e+01
1.068585205078125000e+01,1.389986419677734375e+01
1.080757713317871094e+01,1.384895706176757812e+01
1.087355995178222656e+01,1.382665729522705078e+01
1.085702037811279297e+01,1.385236358642578125e+01
1.094711399078369141e+01,1.381875038146972656e+01
1.073010158538818359e+01,1.394490337371826172e+01
1.085983562469482422e+01,1.388279628753662109e+01
1.099015522003173828e+01,1.382327175140380859e+01
1.093871116638183594e+01,1.401503753662109375e+01
1.107372760772705078e+01,1.396563911437988281e+01
1.085742473602294922e+01,1.409480094909667969e+01
1.099001407623291016e+01,1.403277587890625000e+01
1.112197685241699219e+01,1.397372722625732422e+01
1.107318687438964844e+01,1.416526031494140625e+01
1.121147441864013672e+01,1.411715698242187500e+01
1.098744297027587891e+01,1.425640678405761719e+01
1.112284851074218750e+01,1.419441032409667969e+01
1.126074218750000000e+01,1.413349533081054688e+01
1.119255161285400391e+01,1.433627033233642578e+01
1.133226871490478516e+01,1.428801822662353516e+01
1.120846939086914062e+01,1.437326622009277344e+01
1.134639167785644531e+01,1.431131362915039062e+01
1.148939418792724609e+01,1.425880527496337891e+01
1.133555316925048828e+01,1.450809192657470703e+01
1.147219657897949219e+01,1.446076965332031250e+01
1.137041854858398438e+01,1.453705120086669922e+01
1.151464271545410156e+01,1.448679637908935547e+01
1.136384677886962891e+01,1.458675670623779297e+01
1.150629329681396484e+01,1.452480602264404297e+01
1.164853191375732422e+01,1.446459960937500000e+01
1.151222133636474609e+01,1.470583057403564453e+01
