x_glider,y_glider
9.543930053710937500e+00,-1.584308862686157227e+00
9.579018592834472656e+00,-1.565104365348815918e+00
9.614107131958007812e+00,-1.545899868011474609e+00
9.649195671081542969e+00,-1.526695370674133301e+00
9.684284210205078125e+00,-1.507490873336791992e+00
9.719372749328613281e+00,-1.488286375999450684e+00
9.754461288452148438e+00,-1.469081878662109375e+00
9.789549827575683594e+00,-1.449877381324768066e+00
9.824638366699218750e+00,-1.430672883987426758e+00
9.859726905822753906e+00,-1.411468386650085449e+00
9.894815444946289062e+00,-1.392263889312744141e+00
9.929903984069824219e+00,-1.373059391975402832e+00
9.964992523193359375e+00,-1.353854894638061523e+00
1.000008106231689453e+01,-1.334650397300720215e+00
1.003516960144042969e+01,-1.315445899963378906e+00
1.007025814056396484e+01,-1.296241402626037598e+00
1.010534667968750000e+01,-1.277036905288696289e+00
1.014043521881103516e+01,-1.257832407951354980e+00
1.017552375793457031e+01,-1.238627910614013672e+00
1.021061229705810547e+01,-1.219423413276672363e+00
1.024570083618164062e+01,-1.200218915939331055e+00
1.028078937530517578e+01,-1.181014418601989746e+00
1.031587791442871094e+01,-1.161809921264648438e+00
1.035096645355224609e+01,-1.142605423927307129e+00
1.038605499267578125e+01,-1.123400926589965820e+00
1.042114353179931641e+01,-1.104196429252624512e+00
1.045623207092285156e+01,-1.084991931915283203e+00
1.049132061004638672e+01,-1.065787434577941895e+00
1.052640914916992188e+01,-1.046582937240600586e+00
1.056149768829345703e+01,-1.027378439903259277e+00
1.059658622741699219e+01,-1.008173942565917969e+00
1.063167476654052734e+01,-9.889695048332214355e-01
1.066676330566406250e+01,-9.697650671005249023e-01
1.070185184478759766e+01,-9.505606293678283691e-01
1.073694038391113281e+01,-9.313561916351318359e-01
1.077202892303466797e+01,-9.121517539024353027e-01
1.080711746215820312e+01,-8.929473161697387695e-01
1.084220600128173828e+01,-8.737428784370422363e-01
1.087729454040527344e+01,-8.545384407043457031e-01
1.091238307952880859e+01,-8.353340029716491699e-01
1.094747161865234375e+01,-8.161295652389526367e-01
1.098256015777587891e+01,-7.969251275062561035e-01
1.101764869689941406e+01,-7.777206897735595703e-01
1.105273723602294922e+01,-7.585162520408630371e-01
1.108782577514648438e+01,-7.393118143081665039e-01
1.112291431427001953e+01,-7.201073765754699707e-01
1.115800285339355469e+01,-7.009029388427734375e-01
1.119309139251708984e+01,-6.816985011100769043e-01
1.122817993164062500e+01,-6.624940633773803711e-01
1.126326847076416016e+01,-6.432896256446838379e-01
1.129835700988769531e+01,-6.240851879119873047e-01
1.133344554901123047e+01,-6.048807501792907715e-01
1.136853408813476562e+01,-5.856763124465942383e-01
1.140362262725830078e+01,-5.664718747138977051e-01
1.143871116638183594e+01,-5.472674369812011719e-01
1.147379970550537109e+01,-5.280629992485046387e-01
1.150888824462890625e+01,-5.088585615158081055e-01
1.154397678375244141e+01,-4.896541237831115723e-01
1.157906532287597656e+01,-4.704496860504150391e-01
1.161415386199951172e+01,-4.512452483177185059e-01
1.164924240112304688e+01,-4.320408105850219727e-01
1.168433094024658203e+01,-4.128363728523254395e-01
1.171941947937011719e+01,-3.936319351196289062e-01
1.175450801849365234e+01,-3.744274973869323730e-01
1.178959655761718750e+01,-3.552230596542358398e-01
1.182468509674072266e+01,-3.360186219215393066e-01
1.185977363586425781e+01,-3.168141841888427734e-01
1.189486217498779297e+01,-2.976097464561462402e-01
1.192995071411132812e+01,-2.784053087234497070e-01
1.196503925323486328e+01,-2.592008709907531738e-01
1.200012779235839844e+01,-2.399964332580566406e-01
1.203521633148193359e+01,-2.207919955253601074e-01
1.207030487060546875e+01,-2.015875577926635742e-01
1.210539340972900391e+01,-1.823831200599670410e-01
1.214048194885253906e+01,-1.631786823272705078e-01
1.217557048797607422e+01,-1.439742445945739746e-01
1.221065902709960938e+01,-1.247697994112968445e-01
1.224574756622314453e+01,-1.055653542280197144e-01
1.228083610534667969e+01,-8.636090904474258423e-02
1.231592464447021484e+01,-6.715646386146545410e-02
1.235101318359375000e+01,-4.795201867818832397e-02
1.238610172271728516e+01,-2.874757535755634308e-02
1.242119026184082031e+01,-9.543132036924362183e-03
1.245627880096435547e+01,9.661311283707618713e-03
1.249136734008789062e+01,2.886575460433959961e-02
1.252645587921142578e+01,4.807019978761672974e-02
1.256154441833496094e+01,6.727464497089385986e-02
1.259663295745849609e+01,8.647909015417098999e-02
1.263172149658203125e+01,1.056835353374481201e-01
1.266681003570556641e+01,1.248879805207252502e-01
1.270189857482910156e+01,1.440924257040023804e-01
1.273698711395263672e+01,1.632968634366989136e-01
1.277207565307617188e+01,1.825013011693954468e-01
1.280716419219970703e+01,2.017057389020919800e-01
1.284225273132324219e+01,2.209101766347885132e-01
1.287734127044677734e+01,2.401146143674850464e-01
1.291242980957031250e+01,2.593190670013427734e-01
1.294751834869384766e+01,2.785235047340393066e-01
