reward
-1.231256481111049794e+01
-1.231995634734630585e+01
-1.231253670752048457e+01
-1.229874325096607279e+01
-1.228186727464199102e+01
-1.226343742012977600e+01
-1.224424929916858673e+01
-1.222474367022514308e+01
-1.220517970323562551e+01
-1.218571268320083689e+01
-1.216643816828727687e+01
-1.214741598069667816e+01
-1.212868497073650254e+01
-1.211027236580848587e+01
-1.209219011664390564e+01
-1.207445333898067474e+01
-1.205706592500209773e+01
-1.204003439545631338e+01
-1.202336066067218745e+01
-1.200704890489578247e+01
-1.199109815061092377e+01
-1.197551097869873082e+01
-1.196028690040111542e+01
-1.194542910158634186e+01
-1.193093497455120122e+01
-1.191680848002433635e+01
-1.190304880440235102e+01
-1.188965510129928482e+01
-1.187662840485572779e+01
-1.186396781802177536e+01
-1.185167531371116567e+01
-1.183975096344947886e+01
-1.182819386720657384e+01
-1.181700406074523890e+01
-1.180618162751197708e+01
-1.179572566449642324e+01
-1.178563814163207901e+01
-1.177591625154018473e+01
-1.176656101346015859e+01
-1.175757154822349548e+01
-1.174894792139530253e+01
-1.174068831205368113e+01
-1.173279371261596715e+01
-1.172525945901870692e+01
-1.171808941364288259e+01
-1.171127888560295105e+01
-1.170482986569404638e+01
-1.169873764812946426e+01
-1.169300422370433878e+01
-1.168762487769127034e+01
-1.168260066211223602e+01
-1.167792972028255427e+01
-1.167360925078392064e+01
-1.166963744759559596e+01
-1.166601436436176265e+01
-1.166273434162139822e+01
-1.165979838967323268e+01
-1.165720278918743169e+01
-1.165494565367698776e+01
-1.165302422344684530e+01
-1.165143660902977096e+01
-1.165017908513545919e+01
-1.164924885332584381e+01
-1.164864402115345143e+01
-1.164836276769638168e+01
-1.164839941859245265e+01
-1.164875211715698278e+01
-1.164941803812980581e+01
-1.165039534866809845e+01
-1.165167644321918416e+01
-1.165326139032840658e+01
-1.165514641106128657e+01
-1.165732678472995865e+01
-1.165979968607425654e+01
-1.166256136596202708e+01
-1.166560898721218109e+01
-1.166893689632415843e+01
-1.167254223823547221e+01
-1.167642033994197703e+01
-1.168056834638118779e+01
-1.168498250842094421e+01
-1.168965810537338257e+01
-1.169459230601787425e+01
-1.169977755546569753e+01
-1.170521387457847595e+01
-1.171089467108249593e+01
-1.171681615710258484e+01
-1.172297457456588887e+01
-1.172936618328094482e+01
-1.173598529398441315e+01
-1.174282817244529653e+01
-1.174989104866981471e+01
-1.175717019438743627e+01
-1.176465898454189407e+01
-1.177235462367534602e+01
-1.178025434017181361e+01
-1.178835152089595795e+01
-1.179664339125156403e+01
-1.180512336492538417e+01
-1.181378960609436035e+01
-1.182263553589582372e+01
-1.183166029453277623e+01
-1.184085634350776672e+01
-1.185022093206644023e+01
-1.185974941551685369e+01
-1.186943901032209503e+01
-1.187928317934274602e+01
-1.188927917778491938e+01
-1.189942235648632085e+01
-1.190971000492572784e+01
-1.192013652771711385e+01
-1.193069824278354574e+01
-1.194139149039983749e+01
-1.195221167206764257e+01
-1.196315512955188609e+01
-1.197421914935111964e+01
-1.198539821952581441e+01
-1.199668771773576736e+01
-1.200808688402175939e+01
-1.201959021240472758e+01
-1.203119311332702601e+01
-1.204289388507604563e+01
-1.205468894690275228e+01
-1.206657278090715302e+01
-1.207854466736316645e+01
-1.209059720486402512e+01
-1.210273063927888870e+01
-1.211494139283895421e+01
-1.212722400277852941e+01
-1.213957490026950836e+01
-1.215199243873357737e+01
-1.216447593420743978e+01
-1.217701801955699814e+01
-1.218961704671382940e+01
-1.220227137804031337e+01
-1.221497557163238490e+01
-1.222772892117500199e+01
-1.224052789211273229e+01
-1.225336987823247981e+01
-1.226625131815671921e+01
-1.227917054146528208e+01
-1.229212303757667435e+01
-1.230510901510715449e+01
-1.231812297403812373e+01
-1.233116513043641937e+01
-1.234423183649778366e+01
-1.235731849223375356e+01
-1.237042527198791575e+01
-1.238354846537113296e+01
-1.239668629169464076e+01
-1.240983691662549937e+01
-1.242299660891294444e+01
-1.243616539686918365e+01
-1.244933853298425674e+01
-1.246251410245895386e+01
-1.247569206655025376e+01
-1.248886760771274496e+01
-1.250203874111175573e+01
-1.251520535349845886e+01
-1.252836447656154739e+01
-1.254151308834552658e+01
-1.255465006828308105e+01
-1.256777143478393555e+01
-1.258087984621524669e+01
-1.259396744519472122e+01
-1.260703783631324804e+01
-1.262008695304393768e+01
-1.263311072736978602e+01
-1.264611178636550903e+01
-1.265908410996198619e+01
-1.267202841043472183e+01
-1.268494344204664159e+01
-1.269782416820526194e+01
-1.271067316234111644e+01
-1.272348920255899429e+01
-1.273626533746719325e+01
-1.274900604337453913e+01
-1.276170724481344365e+01
-1.277436676025390661e+01
-1.278698623627424347e+01
-1.279956159144640004e+01
-1.281209351420402420e+01
-1.282457984685897934e+01
-1.283702035397291219e+01
-1.284941384047269786e+01
-1.286176004558801544e+01
-1.287405591756105316e+01
-1.288630309700965881e+01
-1.289849853366613530e+01
-1.291064200997352529e+01
-1.292273427695035970e+01
-1.293477321267127955e+01
-1.294676055163145101e+01
-1.295869036316871714e+01
-1.297056724280118978e+01
-1.298238910883665120e+01
-1.299415578693151474e+01
-1.300586615651845968e+01
-1.301752005070447815e+01
-1.302911730855703354e+01
-1.304065969884395493e+01
-1.305214325487613714e+01
-1.306356877833604813e+01
-1.307493804395198822e+01
-1.308625091910362315e+01
-1.309750440120697057e+01
-1.310870123803615606e+01
-1.311984034478664540e+01
-1.313092159330844844e+01
-1.314194582700729441e+01
-1.315291294753551377e+01
-1.316382280588150167e+01
-1.317467533051967621e+01
-1.318547231256961716e+01
-1.319621268212795151e+01
-1.320689635872840917e+01
-1.321752514243125987e+01
-1.322809798717498886e+01
-1.323861576020717656e+01
-1.324908025562763214e+01
-1.325949045717716324e+01
-1.326984532773494685e+01
-1.328014952242374491e+01
-1.329040012955665517e+01
-1.330059990584850382e+01
-1.331074688434600795e+01
-1.332084383964538610e+01
-1.333089356124401093e+01
-1.334089120328426326e+01
-1.335084240734577143e+01
-1.336074521839618789e+01
-1.337060146331787180e+01
-1.338041202425956655e+01
-1.339017779529094732e+01
-1.339989775419235229e+01
-1.340957469344139064e+01
-1.341921047568321157e+01
-1.342880311310291219e+01
-1.343835541605949402e+01
-1.344786923527717626e+01
-1.345734355151653361e+01
-1.346678117513656758e+01
-1.347618300020694804e+01
-1.348554802536964381e+01
-1.349488001167774165e+01
-1.350417795181274272e+01
-1.351344464123249089e+01
-1.352268005609512436e+01
-1.353188507556915354e+01
-1.354106253087520528e+01
-1.355021236538887131e+01
-1.355933738052845072e+01
-1.356843850910663640e+01
-1.357751283049583435e+01
-1.358656793236732518e+01
-1.359560281634330714e+01
-1.360461553335189855e+01
-1.361361176967620956e+01
-1.362259051799774134e+01
-1.363155365884304082e+01
-1.364050305485725367e+01
-1.364944056570529973e+01
-1.365836521685123373e+01
-1.366728076934814418e+01
-1.367618815004825628e+01
-1.368508827090263225e+01
-1.369398205876350438e+01
-1.370287329852581060e+01
-1.371176193356513906e+01
-1.372064794898033213e+01
-1.372953608334064413e+01
-1.373842629194259679e+01
-1.374731663465500020e+01
-1.375621473193168676e+01
-1.376511959135532415e+01
-1.377403117716312408e+01
-1.378295328021049393e+01
-1.379188586473464895e+01
-1.380083177983760834e+01
-1.380979290306568075e+01
-1.381876919567584849e+01
-1.382776350975036550e+01
-1.383677486777305710e+01
-1.384580895006656576e+01
-1.385486480593681335e+01
-1.386394334733486211e+01
-1.387304931879043579e+01
-1.388218175768852269e+01
-1.389134255051612854e+01
-1.390053358674049377e+01
-1.390975769460201228e+01
-1.391901486814021993e+01
-1.392830699682235718e+01
-1.393763692080974614e+01
-1.394700366854667628e+01
-1.395641199052333725e+01
-1.396586189270019673e+01
-1.397535523176193273e+01
-1.398489393293857574e+01
-1.399447892010211980e+01
-1.400411304831504822e+01
-1.401379628777503861e+01
-1.402353057563304972e+01
-1.403332062661647761e+01
-1.404316359162330663e+01
-1.405306423008441996e+01
-1.406302252709865463e+01
-1.407304038107395172e+01
-1.408311969935893870e+01
-1.409326237440109253e+01
-1.410347030460834539e+01
-1.411374445855617665e+01
-1.412408576607704092e+01
-1.413449708819389450e+01
-1.414497937262058258e+01
-1.415553453266620565e+01
-1.416616447567939652e+01
-1.417687013447284627e+01
-1.418765343725681305e+01
-1.419851626753807139e+01
-1.420945770442485845e+01
-1.422048248946666682e+01
-1.423159159719944000e+01
-1.424278501570224797e+01
-1.425406562685966350e+01
-1.426543436646461416e+01
-1.427689315974712336e+01
-1.428844487667083740e+01
-1.430008760988712169e+01
-1.431182613670825887e+01
-1.432366046011448013e+01
-1.433559155166149246e+01
-1.434762227535247803e+01
-1.435975358784198797e+01
-1.437198551595210994e+01
-1.438432091772556376e+01
-1.439676076769828761e+01
-1.440930889248848068e+01
-1.442196244299411667e+01
-1.443472620844841003e+01
-1.444760019183158839e+01
-1.446058632731437577e+01
-1.447368367314338755e+01
-1.448689797222614395e+01
-1.450022733211517334e+01
-1.451367366909980916e+01
-1.452723988592624593e+01
-1.454092695116996836e+01
-1.455473296940326655e+01
-1.456866369247436488e+01
-1.458271628320217239e+01
-1.459689553678035878e+01
-1.461120147705078054e+01
-1.462563317120075190e+01
-1.464019541442394257e+01
-1.465488728582859146e+01
-1.466971168220043253e+01
-1.468466767370700765e+01
-1.469975910782814132e+01
-1.471498504579067301e+01
-1.473034745752811503e+01
-1.474584540128707744e+01
-1.476148463487625051e+01
-1.477726426124572789e+01
-1.479318333864212143e+01
-1.480924382209777868e+01
-1.482544766664505076e+01
-1.484179680645465815e+01
-1.485829033851623393e+01
-1.487493115663528442e+01
-1.489171931445598673e+01
-1.490865675210952723e+01
-1.492574257552623607e+01
