x_glider,y_glider
-2.535499572753906250e+00,-4.873383522033691406e+00
-2.561239004135131836e+00,-4.842765331268310547e+00
-2.586978435516357422e+00,-4.812147140502929688e+00
-2.612717866897583008e+00,-4.781528949737548828e+00
-2.638457298278808594e+00,-4.750910758972167969e+00
-2.664196729660034180e+00,-4.720292568206787109e+00
-2.689936161041259766e+00,-4.689674377441406250e+00
-2.715675592422485352e+00,-4.659056186676025391e+00
-2.741415023803710938e+00,-4.628437995910644531e+00
-2.767154455184936523e+00,-4.597819805145263672e+00
-2.792893886566162109e+00,-4.567201614379882812e+00
-2.818633317947387695e+00,-4.536583423614501953e+00
-2.844372749328613281e+00,-4.505965232849121094e+00
-2.870112180709838867e+00,-4.475347042083740234e+00
-2.895851612091064453e+00,-4.444728851318359375e+00
-2.921591043472290039e+00,-4.414110660552978516e+00
-2.947330474853515625e+00,-4.383492469787597656e+00
-2.973069906234741211e+00,-4.352874279022216797e+00
-2.998809337615966797e+00,-4.322256088256835938e+00
-3.024548768997192383e+00,-4.291637897491455078e+00
-3.050288200378417969e+00,-4.261019706726074219e+00
-3.076027631759643555e+00,-4.230401515960693359e+00
-3.101767063140869141e+00,-4.199783325195312500e+00
-3.127506494522094727e+00,-4.169165134429931641e+00
-3.153245925903320312e+00,-4.138546943664550781e+00
-3.178985357284545898e+00,-4.107928752899169922e+00
-3.204724788665771484e+00,-4.077310562133789062e+00
-3.230464220046997070e+00,-4.046692371368408203e+00
-3.256203651428222656e+00,-4.016074180603027344e+00
-3.281943082809448242e+00,-3.985455751419067383e+00
-3.307682514190673828e+00,-3.954837322235107422e+00
-3.333421945571899414e+00,-3.924218893051147461e+00
-3.359161376953125000e+00,-3.893600463867187500e+00
-3.384900808334350586e+00,-3.862982034683227539e+00
-3.410640239715576172e+00,-3.832363605499267578e+00
-3.436379671096801758e+00,-3.801745176315307617e+00
-3.462119102478027344e+00,-3.771126747131347656e+00
-3.487858533859252930e+00,-3.740508317947387695e+00
-3.513597965240478516e+00,-3.709889888763427734e+00
-3.539337396621704102e+00,-3.679271459579467773e+00
-3.565076828002929688e+00,-3.648653030395507812e+00
-3.590816259384155273e+00,-3.618034601211547852e+00
-3.616555690765380859e+00,-3.587416172027587891e+00
-3.642295122146606445e+00,-3.556797742843627930e+00
-3.668034553527832031e+00,-3.526179313659667969e+00
-3.693773984909057617e+00,-3.495560884475708008e+00
-3.719513416290283203e+00,-3.464942455291748047e+00
-3.745252847671508789e+00,-3.434324026107788086e+00
-3.770992279052734375e+00,-3.403705596923828125e+00
-3.796731710433959961e+00,-3.373087167739868164e+00
-3.822471141815185547e+00,-3.342468738555908203e+00
-3.848210573196411133e+00,-3.311850309371948242e+00
-3.873950004577636719e+00,-3.281231880187988281e+00
-3.899689435958862305e+00,-3.250613451004028320e+00
-3.925428867340087891e+00,-3.219995021820068359e+00
-3.951168298721313477e+00,-3.189376592636108398e+00
-3.976907730102539062e+00,-3.158758163452148438e+00
-4.002647399902343750e+00,-3.128139734268188477e+00
