x_asv,y_asv
-4.802157282829284668e-01,-1.270871281623840332e+00
-4.667514562606811523e-01,-1.292397737503051758e+00
-4.532670378684997559e-01,-1.314138650894165039e+00
-4.397626817226409912e-01,-1.336092591285705566e+00
-4.262385368347167969e-01,-1.358258128166198730e+00
-4.126947820186614990e-01,-1.380633831024169922e+00
-3.991316258907318115e-01,-1.403218030929565430e+00
-3.855492472648620605e-01,-1.426009416580200195e+00
-3.719478249549865723e-01,-1.449006319046020508e+00
-3.583275675773620605e-01,-1.472207188606262207e+00
-3.446886539459228516e-01,-1.495610475540161133e+00
-3.310312628746032715e-01,-1.519214630126953125e+00
-3.173556029796600342e-01,-1.543017983436584473e+00
-3.036618530750274658e-01,-1.567018866539001465e+00
-2.899502217769622803e-01,-1.591215610504150391e+00
-2.762209177017211914e-01,-1.615606665611267090e+00
-2.624741196632385254e-01,-1.640190243721008301e+00
-2.487100362777709961e-01,-1.664964675903320312e+00
-2.349288612604141235e-01,-1.689928174018859863e+00
-2.211307883262634277e-01,-1.715079069137573242e+00
-2.073160409927368164e-01,-1.740415573120117188e+00
-1.934847980737686157e-01,-1.765935897827148438e+00
-1.796372830867767334e-01,-1.791638255119323730e+00
-1.657736897468566895e-01,-1.817520856857299805e+00
-1.518942266702651978e-01,-1.843581914901733398e+00
-1.379991024732589722e-01,-1.869819521903991699e+00
-1.240885257720947266e-01,-1.896231770515441895e+00
-1.101627051830291748e-01,-1.922816872596740723e+00
-9.622184187173843384e-02,-1.949572920799255371e+00
-8.226615935564041138e-02,-1.976498007774353027e+00
-6.829585880041122437e-02,-2.003590106964111328e+00
-5.431115627288818359e-02,-2.030847549438476562e+00
-4.031226038932800293e-02,-2.058268070220947266e+00
-2.629938721656799316e-02,-2.085849761962890625e+00
-1.227275002747774124e-02,-2.113590717315673828e+00
1.767438836395740509e-03,-2.141489028930664062e+00
1.582095958292484283e-02,-2.169542551040649414e+00
2.988760173320770264e-02,-2.197749376296997070e+00
4.396714642643928528e-02,-2.226107358932495117e+00
5.805938318371772766e-02,-2.254614591598510742e+00
7.216408848762512207e-02,-2.283268928527832031e+00
8.628104627132415771e-02,-2.312068462371826172e+00
1.004100441932678223e-01,-2.341010808944702148e+00
1.145508587360382080e-01,-2.370094060897827148e+00
1.287032663822174072e-01,-2.399316072463989258e+00
1.428670585155487061e-01,-2.428674936294555664e+00
1.570420116186141968e-01,-2.458168268203735352e+00
1.712279021739959717e-01,-2.487793922424316406e+00
1.854245066642761230e-01,-2.517549991607666016e+00
1.996316164731979370e-01,-2.547434091567993164e+00
2.138490080833435059e-01,-2.577444076538085938e+00
2.280764579772949219e-01,-2.607577800750732422e+00
2.423137426376342773e-01,-2.637833118438720703e+00
2.565606534481048584e-01,-2.668207883834838867e+00
2.708169519901275635e-01,-2.698699951171875000e+00
2.850824296474456787e-01,-2.729306936264038086e+00
2.993568778038024902e-01,-2.760026693344116211e+00
3.136400580406188965e-01,-2.790857076644897461e+00
3.279317319393157959e-01,-2.821795701980590820e+00
3.422316908836364746e-01,-2.852840423583984375e+00
3.565397262573242188e-01,-2.883988857269287109e+00
3.708556294441223145e-01,-2.915239095687866211e+00
3.851791322231292725e-01,-2.946588516235351562e+00
3.995100557804107666e-01,-2.978034973144531250e+00
4.138481616973876953e-01,-3.009576320648193359e+00
4.281932413578033447e-01,-3.041210174560546875e+00
4.425450563430786133e-01,-3.072934150695800781e+00
4.569033980369567871e-01,-3.104746103286743164e+00
4.712680280208587646e-01,-3.136643648147583008e+00
4.856387376785278320e-01,-3.168624639511108398e+00
5.000153183937072754e-01,-3.200686693191528320e+00
5.143975615501403809e-01,-3.232827425003051758e+00
5.287852287292480469e-01,-3.265044689178466797e+00
5.431780815124511719e-01,-3.297336101531982422e+00
5.575759410858154297e-01,-3.329699277877807617e+00
5.719785690307617188e-01,-3.362132072448730469e+00
5.863857865333557129e-01,-3.394632101058959961e+00
6.007972955703735352e-01,-3.427196979522705078e+00
6.152129769325256348e-01,-3.459824323654174805e+00
6.296325325965881348e-01,-3.492511749267578125e+00
6.440557837486267090e-01,-3.525257110595703125e+00
6.584825515747070312e-01,-3.558058023452758789e+00
6.729125976562500000e-01,-3.590912342071533203e+00
6.873456835746765137e-01,-3.623817443847656250e+00
7.017816305160522461e-01,-3.656771183013916016e+00
7.162202000617980957e-01,-3.689771175384521484e+00
7.306612133979797363e-01,-3.722815036773681641e+00
7.451044321060180664e-01,-3.755900382995605469e+00
7.595496773719787598e-01,-3.789025068283081055e+00
7.739967107772827148e-01,-3.822186470031738281e+00
7.884453535079956055e-01,-3.855382442474365234e+00
8.028953671455383301e-01,-3.888610601425170898e+00
8.173465728759765625e-01,-3.921868801116943359e+00
8.317987918853759766e-01,-3.955154657363891602e+00
8.462517857551574707e-01,-3.988465785980224609e+00
8.607053756713867188e-01,-4.021799564361572266e+00
8.751593828201293945e-01,-4.055154323577880859e+00
8.896135687828063965e-01,-4.088527202606201172e+00
9.040677547454833984e-01,-4.121915817260742188e+00
9.185217618942260742e-01,-4.155318260192871094e+00
9.329753518104553223e-01,-4.188732147216796875e+00
9.474284052848815918e-01,-4.222155094146728516e+00
9.618806838989257812e-01,-4.255584716796875000e+00
9.763320088386535645e-01,-4.289018630981445312e+00
9.907821416854858398e-01,-4.322454929351806641e+00
1.005231022834777832e+00,-4.355891227722167969e+00
1.019678354263305664e+00,-4.389325141906738281e+00
1.034124016761779785e+00,-4.422754287719726562e+00
1.048567771911621094e+00,-4.456176280975341797e+00
1.063009500503540039e+00,-4.489589214324951172e+00
1.077448964118957520e+00,-4.522990703582763672e+00
1.091886043548583984e+00,-4.556378364562988281e+00
1.106320500373840332e+00,-4.589749813079833984e+00
1.120752215385437012e+00,-4.623103141784667969e+00
1.135181069374084473e+00,-4.656435966491699219e+00
1.149606823921203613e+00,-4.689745903015136719e+00
1.164029240608215332e+00,-4.723031044006347656e+00
1.178448319435119629e+00,-4.756289005279541016e+00
1.192863821983337402e+00,-4.789517402648925781e+00
1.207275509834289551e+00,-4.822714328765869141e+00
1.221683382987976074e+00,-4.855877399444580078e+00
1.236087203025817871e+00,-4.889004707336425781e+00
1.250486850738525391e+00,-4.922093868255615234e+00
1.264882087707519531e+00,-4.955142498016357422e+00
1.279272794723510742e+00,-4.988148689270019531e+00
1.293658852577209473e+00,-5.021110534667968750e+00
1.308040142059326172e+00,-5.054025650024414062e+00
1.322416543960571289e+00,-5.086891651153564453e+00
1.336787819862365723e+00,-5.119706630706787109e+00
1.351153969764709473e+00,-5.152468681335449219e+00
1.365514755249023438e+00,-5.185175418853759766e+00
1.379870057106018066e+00,-5.217824935913085938e+00
1.394219756126403809e+00,-5.250414848327636719e+00
1.408563733100891113e+00,-5.282943248748779297e+00
